id,kategori,zorluk,soru_kisa,dogru_sik,jev_secimi,guven,sorunlu
634b13d5-ba76-491e-b813-33aaa7143832,teknoloji,2,'Zaman dilimi' verisi neden önemlidir?,Doğru saat gösterimi için,Doğru saat gösterimi için,0.390,0
63521359-9a9f-40eb-a45d-f0275f84fbd6,edebiyat,3,'Göstermeye bağlı' edebî tür hangisidir?,Tiyatro,Roman,0.130,0
634c41df-0682-414a-9d35-ab854563255b,spor,3,Basketbolda çember yerden kaç metre yüksektedir?,"3,05","2,85",0.230,0
6352991e-f61b-48fe-875e-d084768e702d,cografya,4,Menteşe Dağları hangi bölgemizdedir?,Ege,Karadeniz,0.180,0
63530b28-9347-452c-9645-684c3b6b78b3,sanat,4,Antik tapınakta 'alınlık' nerede bulunur?,Çatının üçgen kısmında,Çatının üçgen kısmında,0.660,0
635d9437-6dd0-479f-a106-5a3b73b6b22f,sanat,4,Litografi baskı tekniği neye dayanır?,Yağ ve suyun birbirini itmesine,Yağ ve suyun birbirini itmesine,0.840,1
6360e50d-04ea-4989-87ee-b63186fde5d6,spor,2,Gülle atmada kullanılan araç nedir?,Metal küre,Metal küre,0.330,0
636478ba-f14e-4837-9b02-753e563d13ee,edebiyat,4,Monte Kristo Kontu'nda Dantès'e gizli hazineyi anlatan mahkûm rahip kimdir?,Faria,Faria,0.310,0
6365af11-c93e-4573-8e8e-2a93b9986015,sinema,4,Sinemada '180 derece kuralı' neyi korur?,Mekânsal yön tutarlılığını,Süreyi,0.310,0
63674e83-91f8-4d9d-a88e-2e92bda0bb67,sanat,1,Dijital sanatın ayırt edici yanı nedir?,Sayısal araçlarla üretilmesi,Sayısal araçlarla üretilmesi,0.700,0
63697f1b-ac26-4aad-84f5-1c86a61f36c0,muzik,5,Puccini'nin 'Tosca' operasının sonunda Tosca kendini hangi yapıdan aşağı atar?,Castel Sant'Angelo,Kolezyum,0.200,0
63738e13-50af-4461-a2a4-2650d1a585e4,tarih,4,1915'te bir Alman denizaltısınca batırılarak ABD kamuoyunu savaşa karşı etkileyen İngiliz ,Lusitania,Lusitania,0.610,0
6375c8a6-65a1-42d8-96d1-cf04dcab3718,cografya,4,Gaziantep sanayisinde hangi alan öne çıkar?,Halı ve gıda,Halı ve gıda,0.510,0
6375e347-b409-4005-8856-5886cf9f3073,edebiyat,4,"""Otuz Beş Yaş"" şiirinin şairi kimdir?",Cahit Sıtkı Tarancı,Orhan Veli,0.310,0
637f1fcd-3f4f-480b-b61d-77f4038f31d0,cografya,2,Türkiye'de alabalık yetiştiriciliği hangi ortamda yapılır?,Tatlı su,Tuzlu deniz,0.310,0
63805bc4-a5b2-46d5-93cd-63202f92e79c,muzik,4,Ud çalgısının en belirgin özelliği nedir?,Perdesiz sapı,Perdeli sapı,0.280,0
63843f4c-11df-4a3f-bec0-015e29aa8418,genel_kultur,3,Bilgi edinme hakkı neyi sağlar?,Kamu bilgilerine erişebilmeyi,Kamu bilgilerine erişebilmeyi,0.860,1
638646e7-091a-4634-acf2-edcd328d254a,sanat,5,Türk resminde 'Asker Ressamlar' hangi dönemde etkilidir?,Geç Osmanlı,Selçuklu,0.080,0
638e9497-5de2-4760-9017-8c9318efc5cf,sanat,2,Rönesans resminde öne çıkan yenilik nedir?,Perspektif kullanımı,Perspektif kullanımı,0.290,0
6399dc40-27df-4dc6-9821-d33b89d4a528,edebiyat,4,'Barbarları Beklerken' ve 'İthaka' şiirlerinin İskenderiyeli şairi kimdir?,Kavafis,Elytis,0.320,0
638fcd02-0aba-4b4b-bad7-d51d53c847be,muzik,2,Soprano hangi ses bölgesidir?,En ince kadın sesi,En ince kadın sesi,0.490,0
63c0391a-e6d2-4233-a172-8042154963b4,tarih,4,'Divan-ı Hümayun' neyin adıdır?,Devlet meclisinin,Mahkemenin,0.250,0
63a993a7-f85c-4c4a-b060-e946e1e8fe4a,spor,3,2019'da Viyana'da maraton mesafesini resmî olmayan bir koşuda iki saatin altında koşan atl,Eliud Kipchoge,Eliud Kipchoge,0.850,1
63c31548-5530-40f7-ab61-b6e91543acca,spor,3,Beyzbolda saha kaç kaleden (base) oluşur?,Dört,Dört,0.730,0
63c4c7e9-d428-453f-96fa-be2c9e9690d7,cografya,3,Akarsu rejimi neyi ifade eder?,Debinin yıl içindeki değişimini,Debinin yıl içindeki değişimini,0.860,1
63c64629-4722-426a-a9ff-d6f332226b56,genel_kultur,1,Bir kurumun logosu neyi temsil eder?,Kimliğini,Kimliğini,0.700,0
63c6eb42-b474-431c-a65a-3ef63029df0f,spor,4,Kickboksta hangi teknik kullanılmaz?,Yere yatırma,Yere yatırma,0.570,0
63cdfa65-dd14-4740-8aa9-7f15f4235fe7,spor,3,Türkiye'nin geleneksel sporlarından biri olan mangala nedir?,Strateji taşı oyunu,Strateji taşı oyunu,0.450,0
63cff760-6317-448f-84d7-dd2e154ff61a,bilim,3,Dünyada en yaygın kan grubu hangisidir?,0 Rh+,AB Rh+,0.320,0
63d85e54-49a4-47bf-9f4d-cc05e1039173,muzik,2,Mozart hangi yüzyılda yaşamıştır?,18.,20.,0.230,0
63d61e0f-6fe2-4a31-80c6-ac7d4496c8df,edebiyat,3,"""Beyaz Diş"" ve ""Vahşetin Çağrısı"" romanlarının yazarı kimdir?",Jack London,Mark Twain,0.120,0
63e166e8-34a5-48e0-9ffe-f579a2691c07,cografya,3,Enerji koridoru olmak bir ülkeye ne kazandırır?,Transit gelir ve stratejik önem,Transit gelir ve stratejik önem,0.890,1
63dbc5a3-0e0d-481f-b85e-fef902faaf3b,teknoloji,4,'Ölçeklenebilirlik' bir sistemde neyi anlatır?,Artan yükü karşılayabilmeyi,Artan yükü karşılayabilmeyi,0.550,0
63f1ce11-1b06-48cd-84b5-457a94335a67,spor,3,Sporcularda 'dinlenme nabzı' neyi gösterir?,Kardiyovasküler uygunluğu,Kardiyovasküler uygunluğu,0.650,0
63eb19f6-d683-4053-a7d6-b3d79422c881,muzik,3,'Hook' şarkıda neyi ifade eder?,Akılda kalan çekici kısmı,Akılda kalan çekici kısmı,0.620,0
63e221e3-3cdb-4e43-9a9c-24da445fa928,cografya,1,Yükseltinin sıcaklığa etkisi nasıldır?,Yükseldikçe sıcaklık düşer,Yükseldikçe sıcaklık düşer,0.990,1
63f20bdc-f6b8-40c7-839d-dd2dfb874ff1,muzik,4,Elvis Presley ilk profesyonel kayıtlarını Memphis'teki hangi plak şirketinde yapmıştır?,Sun,Atlantic,0.280,0
63f2d6b2-aa32-4d0b-bc52-87e91d06e846,sinema,3,"Sinemada ""restorasyon"" neyi amaçlar?",Eski filmleri yenilemek,Kurgulamak,0.270,0
63f7edba-50db-4629-a285-4caed74a02a9,edebiyat,3,İki dizeden oluşan nazım birimine ne ad verilir?,Beyit,Dörtlük,0.230,0
63fb6180-fc76-4d34-a16b-917499413690,edebiyat,5,Kuyucaklı Yusuf romanının yazarı kimdir?,Sabahattin Ali,Sait Faik,0.180,0
63fb7adb-3a78-48d2-87cc-862b025ab0b6,genel_kultur,2,"Buğday, nohut, kuru fasulye ve kuru meyvelerle yapılıp Muharrem ayında komşulara dağıtılan",Aşure,Aşure,0.680,0
6407c0ff-2737-4a37-8a04-35ce0136da0b,teknoloji,5,'İzlenebilirlik' (observability) neyi kapsar?,"Günlük, ölçüm ve izleri","Günlük, ölçüm ve izleri",0.930,1
64053a47-e6ea-41a8-b8a7-7a32e3b192ff,genel_kultur,3,Uffizi Galerisi hangi şehirdedir?,Floransa,Roma,0.090,0
640c270c-b59c-4a86-9d06-0bbd02c26aba,muzik,5,Bağlama ailesinde en küçük çalgı hangisidir?,Cura,Cura,0.310,0
6419a6c4-50f7-4c53-8de2-b34b5fea8cdf,sinema,3,"Filmde ""ton"" ne ifade eder?",Anlatının duygusal rengi,Anlatının duygusal rengi,0.680,0
641df019-7675-4bc2-9322-55741eaa2c1a,tarih,4,'Arkeobotanik' neyi inceler?,Bitki kalıntılarını,Yazıtları,0.220,0
64333163-4012-4d18-aeaf-e32f41be8bac,edebiyat,2,Edebî eleştirinin amacı nedir?,Eseri değerlendirmek,Eseri değerlendirmek,0.790,0
64466d89-a6f1-4757-8b87-34dae059582a,cografya,3,Buzulların oluşturduğu birikinti şekline ne denir?,Moren,Delta,0.150,0
64311446-3ca7-44fa-82f8-71af2291f4b6,spor,4,Snooker'da bir frame başında masada kaç kırmızı top bulunur?,15,21,0.260,0
643a1b63-023a-4aaf-a37d-eff2eaf44763,spor,3,'Denge aleti' hangi sporcular için yarışma aletidir?,Kadınlar,Her ikisi,0.010,0
6424e0f4-787b-48a2-a2e4-c7a105c1c0f4,tarih,1,İstanbul'un eski adlarından biri hangisidir?,Konstantinopolis,Konstantinopolis,0.480,0
6457eaf5-3574-414c-98ac-1aa84a7431ed,muzik,4,Obua hangi tür nefesli çalgıdır?,Çift kamışlı,Tek kamışlı,0.290,0
645f1dfc-34f1-4b62-8ac0-ee766377848a,teknoloji,5,Bir IPv4 adresi kaç bitten oluşur?,32,64,0.140,0
64610c58-8573-4878-8012-c0111c374dd0,tarih,3,Wilson İlkeleri hangi savaşın sonunda açıklanmıştır?,Birinci Dünya Savaşı,Birinci Dünya Savaşı,0.450,0
646622e5-2ba6-4d18-a12d-519fe6dd651c,edebiyat,2,İlyada ve Odysseia destanlarının yazarı kabul edilen kişi kimdir?,Homeros,Homeros,0.910,1
64662164-2b9a-4a68-bab1-bcf7f9484b2c,muzik,3,"Müzikte ""prelüd"" ne anlama gelir?",Giriş niteliğinde parça,Final,0.310,0
646b34c0-ae5e-4584-a3c9-73132c1164ce,edebiyat,4,Servet-i Fünun şiirinde hangi özellik öne çıkar?,Ağır dil ve bireysel duyarlık,Ağır dil ve bireysel duyarlık,0.590,0
64713ae1-cdc4-4a7c-83b1-5ba08bc2216a,sanat,3,'Avangard' terimi neyi anlatır?,Öncü ve yenilikçi tavrı,Öncü ve yenilikçi tavrı,0.860,1
64745759-fc99-418d-9307-385aaf9df972,edebiyat,1,'Yardımcı karakter' ne işlev görür?,Ana karakteri destekler,Mekanı kurar,0.050,0
64750611-08b1-4e36-85ce-7bd317691979,tarih,3,'Düzenli ordunun kurulması' neyi sağladı?,Merkezî ve sürekli askerî gücü,Merkezî ve sürekli askerî gücü,0.780,0
64793a8d-99a1-4c99-a9fe-6340d9314c24,muzik,4,'Ses düzeyi normalizasyonu' ne sağlar?,Yayın düzeyinde ses tutarlılığı,Yayın düzeyinde ses tutarlılığı,0.810,1
64797740-82f4-483e-b859-1173651801f7,edebiyat,4,Odysseia'da Odysseus'u bacağındaki yara izinden tanıyan yaşlı dadı kimdir?,Eurykleia,Kalypso,0.180,0
647e193a-c342-4813-bca0-ab1823918707,muzik,1,'Albüm' ne demektir?,Birden çok parçadan oluşan yayın,Birden çok parçadan oluşan yayın,0.690,0
648d4892-0929-4a5a-9d4c-021101635944,cografya,3,Aşırı turizmin (overtourism) sonucu nedir?,Doğal ve kültürel dokunun yıpranması,Doğal ve kültürel dokunun yıpranması,0.780,0
648db70e-635f-440f-b818-083ec61601a7,bilim,1,Buzun suda yüzmesinin sebebi nedir?,Yoğunluğunun daha az olması,Yoğunluğunun daha az olması,0.640,0
6492ee45-bb65-4133-8185-60bf27a4f4cb,muzik,3,Rezonans olayı çalgılarda neyi sağlar?,Sesin güçlenmesini,Sesin sönmesini,0.310,0
64984acc-1bba-4d18-bbbf-8dc4842e2799,muzik,5,'Bateri davul akordu' neyi etkiler?,Deri gerginliği ile tınıyı,Deri gerginliği ile tınıyı,0.820,1
64974409-9b32-4491-b072-c3b8b9c70585,bilim,3,Dünya'nın dönüşü nedeniyle hareket eden hava kütlelerinin kuzey yarımkürede sağa sapmasına,Coriolis etkisi,Doppler etkisi,0.200,0
6498d918-cfcb-4a73-a2e3-8aa052dc404e,sanat,5,Bauhaus okulunun 1926'da açılan Dessau binasını tasarlayan mimar kimdir?,Gropius,Gropius,0.770,0
649b0f06-a305-4637-80fd-02f461f59466,spor,3,'Kalp atım hızı bölgesi' neyi gösterir?,Egzersiz şiddet düzeyini,Kalori miktarını,0.190,0
649cfa9b-f36d-4f92-b191-35a8b121ac29,sanat,1,'Sokak sanatı' hangi ortamda görülür?,Kamusal alanda,Müzede,0.270,0
64b2a015-4488-4c08-b594-cd838351ee4f,genel_kultur,1,Bir ağacın yaşı nasıl anlaşılır?,Halka sayısıyla,Halka sayısıyla,0.720,0
64c1dafb-bdbb-4347-a5b3-14a974cb0f07,bilim,3,Nötronu keşfeden bilim insanı kimdir?,James Chadwick,James Chadwick,0.720,0
64bc0679-9358-415a-bf6b-b18e747d281e,cografya,3,Venezuela hangi denize kıyıdır?,Karayip Denizi,Akdeniz,0.110,0
64c2c2d3-0636-4e32-a32d-586bdcd41773,bilim,2,Mercekler hangi olaydan yararlanır?,Işığın kırılması,Işığın kırılması,0.400,0
64c76727-3866-40ee-8170-33b218f0cae6,tarih,3,'Ekonomik tarih' hangi veriyi kullanır?,Üretim ve fiyat kayıtlarını,Üretim ve fiyat kayıtlarını,0.970,1
64d06daf-afe1-4615-9893-84a8b55012ee,cografya,3,Süveyş Kanalı'nın açılması hangi rotayı kısaltmıştır?,Avrupa-Asya deniz yolunu,Avrupa-Asya deniz yolunu,0.620,0
64e4adef-4830-4131-9f57-051d9e2c7ea5,edebiyat,2,Şiirde ahenk hangi öğelerle sağlanır?,"Ölçü, kafiye ve redif","Ölçü, kafiye ve redif",0.940,1
64eec7d5-36f8-4003-8630-20983b559512,spor,1,Basketbolda topu yere vurarak ilerlemeye ne denir?,Dripling,Ribaund,0.120,0
64f1eeb6-4ca3-46ac-9b5e-fcf10f1a466b,bilim,3,'Meteor' ile 'meteorit' farkı nedir?,Meteoritin yere düşmesi,Meteoritin yere düşmesi,0.740,0
64f59a63-e760-494a-b943-045ea81cbdf1,tarih,3,Ziggurat hangi uygarlığa aittir?,Sümerler,Sümerler,0.660,0
64f831f9-c91f-4149-820d-e5f0d792d83c,cografya,5,Laodikeia antik kenti hangi ilimizdedir?,Denizli,Denizli,0.450,0
64fa0d71-0d4f-4071-80b2-d354c58aa523,bilim,3,'Sözde bilim' hangi özelliğiyle ayrılır?,Sınanabilirlikten yoksunluğuyla,Sınanabilirlikten yoksunluğuyla,0.700,0
64fe2b06-49d8-4014-a9da-91411e7ab775,spor,4,Halterci Halil Mutlu olimpiyatlarda toplam kaç altın madalya kazanmıştır?,3,4,0.180,0
6504a8c7-c41b-489f-b1ab-4992452c0eca,genel_kultur,3,Ekmek buzdolabında neden çabuk bayatlar?,Nişasta yapısı değiştiği için,Nişasta yapısı değiştiği için,0.600,0
65034aa3-3b31-4db5-97bf-21dabf11f327,genel_kultur,2,Depremin şiddetini ölçen alete ne denir?,Sismograf,Termometre,0.330,0
651416cb-82c9-42ef-b87b-4777f184f156,cografya,3,Sapanca Gölü hangi ilimizdedir?,Sakarya,Bursa,0.110,0
65143b5c-1bbd-4206-b76f-8a46858ebc6b,cografya,2,Küçükbaş hayvancılık hangi arazi tipinde yaygındır?,Bozkır ve dağlık meralar,Yağmur ormanı,0.140,0
65148ddd-7fc3-4e90-8e9f-e7f80a796ef7,cografya,3,Adıyaman'ın turizmde öne çıkan değeri nedir?,Nemrut Dağı,Pamukkale,0.230,0
6514bc7b-7b5a-458a-85df-f32fa70603fb,sinema,4,Sinemada 'sahne' ile 'plan' farkı nedir?,"Plan tek çekim, sahne bir bütün olaydır","Plan tek çekim, sahne bir bütün olaydır",0.910,1
651a6188-98c7-40ff-aed6-6e5db68a851f,tarih,4,MÖ 133'te Roma'da Tiberius Gracchus'un öne sürdüğü reform hangi konuyla ilgiliydi?,Toprak dağıtımı,Toprak dağıtımı,0.420,0
651b1701-5a64-4cfa-a7e1-86ff5bff97bd,sanat,2,Andy Warhol'un ünlü konularından biri nedir?,Konserve kutuları,Antik tanrılar,0.180,0
651bce2d-2b3f-4ccc-a1f4-d8ba489b17d8,sanat,3,Performans sanatında ana malzeme nedir?,Sanatçının bedeni ve eylemi,Sanatçının bedeni ve eylemi,0.750,0
652599a6-c404-430c-a2c8-c20e92f7daa3,teknoloji,5,'Geri baskı' (backpressure) ne zaman gerekir?,Üretim tüketimden hızlıysa,Üretim tüketimden hızlıysa,0.690,0
6520d85c-be5e-47ef-b7e0-a39a202667d7,sinema,2,Hitchcock'un 'Sapık' filminde Norman'ın işlettiği motelin adı nedir?,Bates Motel,Bates Motel,0.980,1
65294ca1-6b4b-4fcb-89fc-3a61b979a117,spor,5,Beyzbolda iki kale (base) arasındaki mesafe kaç fittir?,90,100,0.100,0
6526e06e-078c-4f1d-9c31-93ecaf231f3c,tarih,2,Osmanlı'da 'devşirme' uygulaması kimlerden asker toplardı?,Hristiyan tebaanın çocuklarından,Hristiyan tebaanın çocuklarından,0.880,1
652aba18-65fa-415b-a250-45d8ac5e5e2d,bilim,2,Kan şekerini düzenleyen hormon hangisidir?,İnsülin,İnsülin,0.510,0
652f67b6-287e-441c-9816-bca4e9c67850,edebiyat,2,'Parodi' ne yapar?,Bir yapıtı güldürüyle taklit eder,Bir yapıtı güldürüyle taklit eder,0.940,1
653551d7-dce3-40a3-b377-db796e528fb9,sanat,5,Roma'daki dalgalı cepheli San Carlo alle Quattro Fontane kilisesinin mimarı kimdir?,Borromini,Bernini,0.030,0
6538f71b-5f74-47b9-8a00-3805c2e94268,edebiyat,4,Dr. Jekyll ile Bay Hyde'da olayları soruşturan avukat kimdir?,Utterson,Utterson,0.710,0
65473fa9-cd63-4c2f-a249-615a186927e9,sanat,5,'Alan derinliği' fotoğrafta neyle daraltılır?,Geniş diyaframla,Küçük diyaframla,0.420,0
654a1dae-8d68-4eaa-b056-d7e18fbf3340,sanat,3,Heykelde 'yontma' yöntemi nasıl çalışır?,Malzemeden eksilterek,Döküm yaparak,0.230,0
65500132-80ba-4ba7-9c6e-b68eeac0c836,edebiyat,3,Nobel Edebiyat Ödülü kazanan ilk Türk yazar kimdir?,Orhan Pamuk,Orhan Pamuk,0.600,0
655088b4-3964-413f-b9b0-24603008d715,sanat,1,Heykelde 'kaide' ne işe yarar?,Eseri taşıyıp sunmak,Eseri taşıyıp sunmak,0.740,0
6550354a-0cab-4ee9-8faa-e76b6b3397f4,muzik,4,'Kondenser mikrofon' hangi işte tercih edilir?,Ayrıntılı stüdyo kaydında,Açık hava bağırışında,0.300,0
65562b73-af89-4d4b-9464-82561df829d5,teknoloji,5,Service worker teknolojisi neyi mümkün kılar?,Çevrim dışı çalışma ve önbellek,Çevrim dışı çalışma ve önbellek,0.840,1
656446f6-4fc4-4deb-82e3-ae10b5fc1dc8,genel_kultur,4,Zeytinyağının dumanlanma noktası neyi belirler?,Pişirmeye uygunluğunu,Pişirmeye uygunluğunu,0.380,0
657701d4-37a2-4e01-8460-4375140bf9f3,bilim,3,'Biyoplastik' hangi kaynaktan üretilir?,Bitkisel kaynaklardan,Bitkisel kaynaklardan,0.390,0
657acf27-77fe-4449-a807-5f842f007209,tarih,3,"Napolyon'un 1805'te Avusturya ve Rusya ordularını yendiği, 'Üç İmparator Savaşı' olarak da",Austerlitz,Austerlitz,0.780,0
6580002f-3414-4d14-89bd-1c334a5fc77c,tarih,3,Parayı ilk kullandığı kabul edilen uygarlık hangisidir?,Lidya,Lidya,0.590,0
6581b9e6-fea2-43f0-8f85-f72ac7feaa46,bilim,3,Dengeyi sağlayan beyin bölümü hangisidir?,Beyincik,Beyin,0.100,0
659cfa38-7726-47e9-a6d7-21b9d7813f44,bilim,2,Asitlerin sulu çözeltide verdiği iyon hangisidir?,Hidrojen iyonu,Hidrojen iyonu,0.640,0
659714c8-45bf-433e-9d53-4f8946a7cc59,tarih,1,Amerikan İç Savaşı'nın temel nedenlerinden biri nedir?,Kölelik sorunu,Kölelik sorunu,0.710,0
65a03d3c-7143-49f1-a177-d4c29a52b4d3,bilim,1,'Beyincik' neyi düzenler?,Denge ve koordinasyonu,Denge ve koordinasyonu,0.840,1
65af8dd7-4c73-4f69-81b3-374e09d04941,bilim,2,Doğal seçilim neye dayanır?,Uyum sağlayanın daha çok üremesine,Uyum sağlayanın daha çok üremesine,1.000,1
65b3851e-75fc-4727-908f-00852d69c6a5,sinema,4,'Omuz çekimi' hangi hissi verir?,Elde ve gergin hareket,Durağanlık,0.300,0
65b3a8c5-bf4e-4f0d-a851-2866adb0abfd,cografya,3,Priştine hangi bölgenin merkezidir?,Kosova,Kosova,0.450,0
65ba8d33-4ba8-4e8e-8f6d-65bb18a8cb41,cografya,3,Türkiye'nin ortalama yükseltisi yaklaşık ne kadardır?,1130 metre,1130 metre,0.530,0
65beabc2-dd26-4ee6-8695-a85808af54c9,sinema,3,'Sesli filme geçiş' sinemada neyi değiştirdi?,Oyunculuk ve anlatı biçimini,Oyunculuk ve anlatı biçimini,0.680,0
65beb3f4-a39a-4987-88f1-b1e213d2633c,genel_kultur,3,Yıldız kümelerine halk arasında ne denir?,Takımyıldız,Gökada,0.290,0
65c0c028-0c06-4201-89bf-dc4de07feb86,spor,1,Snowboard hangi mevsim olimpiyatlarında yer alır?,Kış,Hiçbiri,0.010,0
65c677c9-2540-4e4f-8c0d-9045f7f29f72,tarih,3,Yeniçeri Ocağı hangi padişah döneminde kaldırılmıştır?,II. Mahmud,II. Abdülhamid,0.240,0
65c68d9b-f146-4992-8deb-fca2e7c07e20,cografya,3,Manisa'nın tarımında öne çıkan ürün nedir?,Üzüm,Muz,0.120,0
65ccdb32-acbc-4a96-9185-303790d7c9d2,muzik,2,Konser salonlarında akustik tasarımın amacı nedir?,Sesin dengeli yayılmasını sağlamak,Sesin dengeli yayılmasını sağlamak,0.950,1
65cc8ec2-f55a-4740-a7b5-13351dfd2b30,sanat,2,Tiyatroda oyuncuya unuttuğu sözü hatırlatan kişiye ne denir?,Suflör,Rejisör,0.220,0
65d35a77-ce28-42eb-a0df-ef754dbb8a8c,teknoloji,5,'Yazı tipi alt kümesi' ne sağlar?,Yalnız gerekli karakterleri yükleme,Yalnız gerekli karakterleri yükleme,0.870,1
65db7b8c-8c2f-4b8e-bc40-a4317be606cd,bilim,3,'Bağımlı değişken' neyi gösterir?,Ölçülen sonucu,Değiştirileni,0.260,0
65e5cb79-9d13-4fb9-aee3-6bbcc16a6831,cografya,2,Deniz kirliliğinin en yaygın nedeni nedir?,Atık ve petrol deşarjı,Atık ve petrol deşarjı,0.770,0
65e973ca-c89d-4613-9eb1-d19f66ba1e23,sanat,2,'Sanat terapisi' neyi amaçlar?,İyileşme ve ifadeyi desteklemeyi,İyileşme ve ifadeyi desteklemeyi,0.930,1
65f1a23f-2351-4777-b087-eb7e74fe4825,cografya,4,Tekirdağ'ın tarımında öne çıkan ürün nedir?,Ayçiçeği ve buğday,Fındık,0.340,0
65eb9900-ca61-4826-9a9d-18fe7a87c14c,genel_kultur,3,"""Bilgi güçtür"" sözü hangi düşünürle anılır?",Francis Bacon,Francis Bacon,0.400,0
65f1e790-8fea-4958-9ae9-97a2758b9e58,edebiyat,4,"Divan şiirinde ""mahlas"" ne demektir?",Şairin takma adı,Şairin takma adı,0.320,0
65f91191-73c3-4d7b-b595-51c2ba626276,muzik,4,Bossa nova klasiği 'Garota de Ipanema'nın bestecisi kimdir?,Tom Jobim,Tom Jobim,0.860,1
65f82990-93d6-48a0-a3f0-f4a518001e3f,muzik,3,'Sentezleyici' sesi nasıl üretir?,Elektronik olarak,Elektronik olarak,0.300,0
65fce8b7-5395-4d08-a86e-c3f7ed826a27,cografya,1,Barometre neyi ölçer?,Hava basıncını,Sıcaklığı,0.170,0
65fed6f7-621e-4380-8dd8-46662f7c4432,genel_kultur,5,Oyuncak bebek Barbie'nin üreticisinin açıkladığı tam adı nedir?,Barbara Millicent Roberts,Barbara Millicent Roberts,0.970,1
660b40a0-448e-4280-b762-374036b4173d,sanat,4,Chiaroscuro tekniği neye dayanır?,Güçlü ışık-gölge karşıtlığına,Güçlü ışık-gölge karşıtlığına,0.520,0
661152c4-e23a-4093-8e77-3e771cfc6f1b,sanat,3,'Küratör' bir sergide ne yapar?,Sergiyi kurgular ve seçer,Sergiyi kurgular ve seçer,0.670,0
660ea6c3-6367-4e5e-8a02-9d824d0c0117,bilim,3,'Miyelin kılıf' ne sağlar?,Hızlı iletimi,Hızlı iletimi,0.470,0
6612a1c0-f921-4d86-94d4-06aaecc55e39,genel_kultur,1,Üç nokta hangi anlamda kullanılır?,Sözün sürdüğünü,Bitişi kesin,0.200,0
6617e2de-27f0-44b0-ab30-889755eebd57,cografya,3,Toros Dağları ağırlıklı olarak hangi bölgede uzanır?,Akdeniz,Ege,0.220,0
6618b6ed-4bdd-4b6f-acf0-deb188dc86b3,sanat,3,Akrilik boyanın yağlı boyaya göre farkı nedir?,Hızlı kuruması,Su geçirmemesi,0.170,0
661faac8-9d95-428f-8bfa-af3e97f935df,spor,4,Yugoslavya'nın yerine katıldığı 1992 Avrupa Şampiyonası'nı kazanan ülke hangisidir?,Danimarka,Almanya,0.240,0
661d2d1e-9579-45d3-bae1-cc162e025f1c,spor,4,Hentbolda kaleci alanına ne ad verilir?,Kale sahası,Orta saha,0.090,0
6625f8be-5cbf-4394-b006-a96af96190ab,teknoloji,3,'Kayıpsız sıkıştırma' neyi korur?,Tüm özgün veriyi,Tüm özgün veriyi,0.760,0
6622b126-6ab5-405b-8bc2-4a1e02f42c26,genel_kultur,1,Gönüllülük çalışmasının topluma katkısı nedir?,Dayanışma ve hizmet üretimi,Dayanışma ve hizmet üretimi,0.570,0
662c12e7-1913-40bb-8078-169195566bf0,edebiyat,3,Baki hangi dönemin şairidir?,Klasik dönem divan,Klasik dönem divan,0.390,0
6633e1b6-f55e-4ae6-a31b-3ab016ff2c93,sinema,4,Audrey Hepburn En İyi Kadın Oyuncu Oscar'ını hangi filmle kazanmıştır?,Roma Tatili,Tiffany'de Kahvaltı,0.250,0
663eb43a-58dc-4ed2-8646-3114382c4294,muzik,4,'Koda' eserde neresidir?,Bitiriş bölümü,Ana tema,0.050,0
66407cb8-bf5f-4c20-8410-27d999761076,cografya,4,Deniz yetki alanlarının belirlenmesinde esas alınan ölçüt nedir?,Kıyı uzunluğu ve coğrafi konum,Kıyı uzunluğu ve coğrafi konum,0.750,0
6648dbee-9be3-48e1-95e6-6bba9effdb30,cografya,3,Türkiye'nin en fazla tarım alanına sahip bölgesi hangisidir?,İç Anadolu,Marmara,0.290,0
66500752-960b-4d3d-869a-5b2592f86dd9,muzik,1,Kemanda ses yayı neyle sürtülerek çıkarılır?,Yay,Yay,0.350,0
665f22c2-8b07-4f57-b0a3-f6677d1ecd4b,muzik,3,Yodel söyleyiş tekniği hangi bölgeyle özdeşleşmiştir?,Alpler,Sahra,0.100,0
6659a558-0f4e-41bd-823a-7d025b4d6f8c,sanat,3,'Yüce' (sublime) kavramı neyi anlatır?,Hayranlık veren büyüklük duygusunu,Hayranlık veren büyüklük duygusunu,0.530,0
